comments,label
یلی هم بنظرشون بدیهیه که سوبر خوش نمیگذره :)),HAPPY
دخترخاله‌ی سه سالم هم تو مهدکودکش دوست‌پسر پیدا کرد.,HAPPY
برو بمیر بمن دستور نده!,SAD
من هنوز فکر میکنم زن این استاده رو گاییده‌ بودم که رفتارش این شکلی بود.,SAD
من در گروهی که بلدیا توش صاحب‌نظره چه گهی می‌خورم؟...,SAD
امروز از خواب بیدار شدم و خشونت رو انتخاب نکردم. 🧚‍♀️🌸,HAPPY
چه رمزی میزنین اصن دوست پسر دارین؟,SAD
عسلای من توجه کنید پسرا اصلا لیاقت دوست داشته شدن رو ندارن,SAD
تا اینجای کار مرداد ثانیه به ثانیه کیری و غرق در بگایی,SAD
تولدت مبارک❤️🎈,SAD
تولد چاووشیههههه😭💃🏻,SAD
قول دادم سر چیز تیکه نندازم 🥹,HAPPY
نمی‌دونم‌. انگاری روحم زیادی ظریف و شکننده‌ست برای دووم‌آوردن این زندگی.,SAD
بله اینکارا بمن نیومده.,SAD
نیاز به یه اتفاق مثبتی دارم که باورش نکنم.,HAPPY
ولی من <<چِز و بِز>> میخوام,HAPPY
به نظر آدم پخته ای میایی ,HAPPY
والا بگایی های ما انتظار جواب دادن به یه همچین کسشرایی رو ندارن,SAD
نزدیک ترین ارتباطت با یه سلبریتی ؟!,NEUTRAL
عشق پوزخند نیمه جان آینه ست,SAD
ینی حاضرم کل مسیرو بدوم ولی دیگه اتوبوس نه,SAD
ولی امروز یه بچه کشته شد...,SAD
واقعا دلم تنگه,SAD
ولی اون ناشناسه که فکر میکردم پسره ولی دختر بود ((((((:,HAPPY
بلاک کردن تو روابط دوستانه کسشر ترین چیزه,SAD
اگه اینکارو باهام کردی، تمومی,SAD
فشار میخورم.,SAD
راه ۸ ساعته رو تو ۶.۵ ساعت اومدم تنهایی بدون استراحت که چی؟ واقعا الان برای خودم سواله، خب چرا اصلا؟ تو این شهرم هیچکی نیست کاش چند تا دوست اینجا میداشتم هعععیپ,SAD
فرار یه راه حله؟,NEUTRAL
وقتی دارم تغییر میکنم از این میترسم که دوستام دیگه دوستم نداشته باشن,SAD
ولی خب تغییر میکنم,NEUTRAL
کاش میتونستم آرزوی بچگیمو زندگی کنم,SAD
خب حس میکنم پیر شدم و تا اطلاع ثانوی همه چی کنسله کنسل,SAD
دیگه انتظار اینو نداشتم این سگه جامو پر کنه براشون هععععپ دو روز نبودیم ها,SAD
نمیدانم چطور و به کی بگم,NEUTRAL
ولی ملت باچه چیزایی گنده گوزی میکنن و تو گلوشون باد میندازن، امروز فشار خوردم واقعا ولی بعدا شخصا بهش میرینم,SAD
گاسیب با مامانم بعد مهمونی های فامیلی>>>>,HAPPY
به نظرتون مامانم چی برام آورده؟,NEUTRAL
فک کنم زیاد تو دانشگاه به هم برخوردیم ولی خب اینترکشن کمی داشتیم,NEUTRAL
گر من نتونم شادت کنم چی؟ اگه تو هم مثل من ناراحت باشی امشب چی؟,SAD
از جمله “پسته ها مغز پُر کردن” خوشم میاد,HAPPY
نه احمد خرج زندگیتو باید بدی ,HAPPY
نچ دیگه کم کم بریم کونمون بهم بکشیم یکم بخونیم تا کمتر به ادم ها و دردهای کشید و بدبختی ها و نداشته هامون فکر کنیم بوس به لپاتون جیگل میگلیا,SAD
زن میخوام، همسر میقام دوست دختدر دیگر بچه بازی اسد,SAD
نه ممنون!! همسر و دخترمو تماشا میکنم.,SAD
با بچه یکی از همسایه ها حال میکنم هر روز دختره دوستاش دعوت میکنه خونه شون اهنگ میذارن میرقصن صدای جیغ و خنده شون میاد پیر درونم  دلش شاد میشه,HAPPY
وقتی ندونسته دلتو به غریبه سپردی اون غریبه رو ساده شمردی گول چشم سیاهشو خوردی,SAD
وای اینو پیدا کردم بعد اسمش tater tot ئه😭😭😭😭😭😭😭انقدر کوچولوئه بیست دقیقه واسش گریه کردم 😭😭😭😭😭😭😭😭😭,SAD
من در صف سنوگرافی به انتطار موعد نوبتم:,NEUTRAL
والا بخواد گیر بده میده:) به من سر اینکه ارایش نمیکنمم یه نوبت گیر داد یه ساعت تیکه میپروند بهم مشکلت چیه؟ نکنه معتادی؟ اخرالزمون شده دخترا شکل پسر شدن، یکم به خودت برس شبیه گوریل شدی و…,SAD
حالا که مونترال و کبک فرانسه زبونه باز گیر کردم که المانی رو بخونم یا فرانسوی :)💔,SAD
لعنت به مهاجرت آدما.,SAD
فک کنم نمی‌دونید خانواده سنتی مذهبی چیه.,SAD
تولیداتشان را دلاری می فروشند، به مدیران هم دلاری حقوق می هند ولی پول آب، برق، گاز، کارگر، امنیت و حمل و نقل، ریالی است.,SAD
شکاف بین حقوق ریالی و دلاری کارگر و عوامل تولید را سود شناسایی و بین مدیران (به عنوان پاداش) و صاحبان سرمایه توزیع می‌کنند.,NEUTRAL
متاسفانه در این خصوص ترین‌ها اغلب اوقات به صورت راز و ناگفتنی باقی می‌مونند.,SAD
شما عجیب‌ترین کاری که برای جلب توجه یه نفر کردید چی بوده؟,SAD
آدم از تحقیرشدن چیزهای بیشتری یاد می‌گیره تا تمجیدشدن.,NEUTRAL
بنده خلاقیت به خرج می‌دم و عوض گذاشتن عکس از خرداد و بهار، عکس وردکلود مکالمات تلگرامم تو بهار رو میذارم.,HAPPY
من تا چند سال پیش هر وقت پیش افراد مذهبی دور و برم ناله می‌کردم می‌گفتن خدا کمک می‌کنه و به خدا توکل کن و اینا. الان ولی چند وقته می‌گن به معاد اعتقاد داری؟,SAD
توروخدا. من این دختره رو دوس داشتم چرا اومد توییتر,SAD
رفتم اينور 🤦🏻‍♀️ همه رفتن اينور ..ولی یه عده کاماکان متعهد به فیسبوک ان ...! یه عده هم متعهد به یاهو ۳۶۰,NEUTRAL
مامانم خیلی باحاله دیروز داشت میگفت این جا رو ۱۰۰تا نمی‌رن مراقب باش یه لکچری با مضمون سخت نگیر تحویلش دادم امروز همون‌جا رو با ۱۳۰تا رد کرد انگار کودک درونش منتظر یه تاییده که کارایی که قبلا سرکوب می‌شدنو انجام بده و تو تمام مسائلم همین‌جوریه. =),HAPPY
ولی متاسفانه تو عمرم هیچی نتونستم یاد بابام بدم جز این‌که استفاده از کاندوم از واجباته.👍🏻,SAD
به گموووونم دل تو جای دیگه‌س دل تو پیش یه رسوای دیگه‌س🤺,SAD
هم از نزدیک شدن به آدم‌ها هراس داشت و هم از دور ماندن از آنها.,SAD
💭به جرات میتونم بگم سخت ترین قسمتی که یه فرد دچار افسردگی تجربه میکنه همین خستگیه و این سخت تر میشه وقتی قراره بدون اینکه کاری انجام داده باشی به بقیه بگی خستم و هیچ انرژی ندارم ....,SAD
تخمکای منم همییییشه این‌جوری ان که صبح روز تعطیله و خوابی حرومزاده؟ دیگه نه.,SAD
من میخوام از این به بعد پاپ مجاز گوش بدم,HAPPY
حس میکنم باعث میشه ضریب هوشیت به یه عددی برسه که دیگه نفهمی اطرافت داره چه اتفاقایی میوفته و در نتیجه آدم خوشحال تری میشی.,HAPPY
از روز اول یه فاتحه هم واسه داییم و بابابزرگم نخوندم و میدونم جفتشون این‌طوری خوشحال‌ترن. عوضش تا تونستم الکهل و قر. حالم به هم می‌خوره وقتی طرف یک رکعت نمازم تو عمرش نخونده و قبولم نداشته میان بالاسرش عربی می‌خونن. مطمئنم از اون زیر دارن می‌خندن به اینا. =),HAPPY
من اگه بمیرم سر قبرم قرآن بخونن یه بار دیگه میمیرم.,SAD
دلم می‌خواد یکی حسابی کتکم بزنه. بعدش دوش بگیرم و بخوابم,SAD
عااااااتیشم زدییییی عاتیشم زدی,SAD
شاخه گل بی‌ برگ و پرم کردی,SAD
واقعا دلم نمی‌خواد مثل مامانم تنها کسی که عاشقش بودم مثل بابام باشه بهش برسم و بعد مغزمو بگاد ترجیح می‌دم یک عشق ناکام رو تجربه کنم و تا ۸۰ سالگی بهش فکر می‌کنم دلم قیلی‌ویلی بره نه که هرروز ریختشو ببینم ممنون.,SAD
خسته‌ام از روابط انسانی، همه چیز بی نهایت سخت و پیچیده‌ است و هزاران احتمال وجود داره‌ و من فقط بلدم با گربه ها دوست بشم.,SAD
امروز راننده اسنپ یه گوشه زد کنار گفت میشه تو رو خدا بری برام آبمیوه بگیری؟ پول اسنپتو هم نده. =))),HAPPY
انقدر دلیل برای ناراحتی الان زیاده که نمیدونم برای کدوم غصه بخورم,SAD
وقتی دم گوشم اروم حرف می‌زنه,SAD
وقتی گردنمو بوس میکنه,SAD
وقتی تو گردنم نفس میکشی,SAD
کله‌‌مان از زمین و زمان کیریه.,SAD
دارم لوس میشم و از لوس شدنم ناراضیم.,SAD
وقتی تو‌ pms‌ باهام شوخی میکنه و من جدی میگیرم,SAD
آخ جون میریم بلواسکای خبری از عرزشیا نیست,HAPPY
اروپاییا خیلی با فرهنگ‌تر و با شعورتر از ایرانیان؛,HAPPY
فقط لبخند اون زن کنار تصویر :),HAPPY
سر و وضع کله سیاه ایرانی تو کنسولگری و سفارت کشورش به راحتی میتونه برنده مضحك‌ترین لباس سال بشه🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼,HAPPY
شما فرض کن با تیشرت و شلوارک یه لچک میکشی سرت🙃🙃🙃,SAD
تازه یه خانمه شومیز کشیده بود سرش😂 قشنگ لجبازی موج میزد😂 (اومدم بنویسم نافرمانی مدنی ترسیدم کاربران عزیز پارم کنن),HAPPY
