comments,label
۱/ می‌دونید چی اذیتم می‌کنه؟ اینکه من اینجا فاکین زندگی ساختم، من اینجا پارتنری دارم که احتمالا هیچ‌وقت با این کیفیت جایی پیداش نکنم، من اینجا دوستایی دارم که فکر نکنم حس بغلشون یا خوشحالی رقصیدن و مست کردن باهاشونو دوباره جایی تجربه کنم، من اینجا مهم‌ترین سالای بزرگ‌شدنمو دارم,SAD
استیصال،‌ غم زدگی، ترس از آینده.,SAD
خیلی خیلی خسته‌م,SAD
من در بهترین و خوشحال‌ترین ورژنم هم که باشم، خانم هایده که میگه «مستی هم..»، در لحظه مایلم که بمیرم.,SAD
نوشته بود بی‌پولی فقط قدرت خریدتونو کم نمیکنه، چیزای واجب رو که یه جوری میشه تامین کرد. در اصل باعث میشه توجه و احترام و محبت و عشق رو از دست بدید. ,SAD
و مدت‌هااا با بندبند وجودم این رو حس کردم من.,SAD
امید واقعا چیز عجیبیه. زنده نگهت میداره‌ها ولی با یه تلنگر از هم میپاشی و اون فروپاشی بعدش هزاربار بدتر از یه دفعه مردنه :) عین این میمونه هی یه قبر عمیقتر بکنی برای خودت :),SAD
۴ سال ساختیمش. ساختیم و ساختیم. پوک شد، ضربه خورد؛ ریخت. پودر شد. حالا نشستیم بالا سرش، هر کی به روش خودش با این خرابه باید کنار بیاد. میشه کنار اومد؟ کِی؟ جونی هست واسه ساختن باز؟,SAD
این هر کسشری میتونه باشه ولی قطعا زندگی نیست.,SAD
از شروع ١٤٠٢ تا الان چيكارا كردي؟,NEUTRAL
من از اقتصاد مسعود نیلی یاد گرفتم ایران درست نمیشه. به نظرم همین کافیه.,HAPPY
ترک خورد اما نذاشتم بشکنه,HAPPY
قطع ارتباط با این آدم جز مفیدترین کارهایی بوده که کردم هم اون رو از دیدن این ادم کسشعر خلاص کردم هم خودمو از عذاب وجدان کمک هاش راحت,HAPPY
واقعا عجیبید نمیدونم چی بگم,SAD
دو شب کاری بهتر از یادآوری تنهایی و بدبختی ادم ندارید؟,SAD
کولی کنار آتش رقص شبانه ات کو؟ شادی چرا رمیده؟ آتش چرا فسرده؟,SAD
امسال اون قدم اخر رو برنداشتم تجربه جالبی نبود موفقیت بقیه رو میبینم و میگم خب چرا؟ امیدوارم بتونم سال بعد این قدم رو بردارم,HAPPY
از فردا دیگه سوبر میمونم تا ۴ تیر، قول.,NEUTRAL
فعلا چیزی برای خنده نداریم، صادق,SAD
سربازای روس چقدر احمقن. باید ۲ ۳ تا تیر اولو که می‌خوری، بری پشت دیواری چیزی، اون قرمزی روی صفحه بره بعد دوباره بری جلو. اینا همینطوری جلو می‌موندن.,HAPPY
برگام 😮 یه پرده از جنگ روسیه و اوکراین. فیلم از جانب اوکراین گرفته شده,SAD
هرچی بیشتر می‌گذره، بیشتر به بایوی اسلک‌م اعتقاد پیدا می‌کنم.,HAPPY
خدا رو شکر نزدیک بود باهاش شوخی دستی کنم.,HAPPY
"هوا به قدری گرمه که حتی ""اونجای مدرس"" هم خنک نیست.",SAD
"گیری کردیم به خدا. حتی اگه بگیم آبگوشت قنبید دوست نداریم، یکی از پشت بوته درمیاد می‌گه ""نه تو آبگوشت‌قنبیدوفوبیا داری و نباید دوست نداشته باشی""",HAPPY
"برا شرکت قهوه خریدم، پیکی که داشته قهوه رو میاورده اسممو خونده، رفته وسط راه از خونه‌ش یکی از خط‌های خودش که توش ""سندان"" داره رو واسم آورده :)))))))))))) بعدشم گفت برو آهنگشو از داریوش گوش بده صفا کن. به طرز عجیبی خوش‌فاز بود :)))))))",HAPPY
یه اکس‌ی داشتم همون اوایل شروع کرونا کات کردیم ، اون موقع میگفت نمیتونم بیام بیرون خطرناکه، اتفاقی رفتم کافه دیدم با یه دختر دیگه اونجاس احتمالا با اون خطرناک نبوده.,HAPPY
الانم همون وضعه فقط به نوع دیگه,NEUTRAL
متاسفانه هیچوقت حسم اشتباه نکرده :),SAD
نمیدونم چرا وقتی باهاتون درد و دل می‌کنیم بعدا موقع دعوا از همونا علیه‌مون استفاده می‌کنید خیلی زشته,SAD
باز دکتر برام ریتالین نوشت قراره اشتهام بگا تر بره,SAD
اصولا آدم نمی‌فهمه چقدر حماقت کرده، تا زمانی که دیگه فهمیدنش به هیچ دردی نخوره.,SAD
مگه روانمونو از سر راه آوردیم؟ اون همه روانپزشکت خودشو جر بده حالتو خوب کنه بعد تو بیای برینی توش؟,SAD
اونقدر شجاع هستی به کسی که میدونی دلتو میشکونه ، متعهد بمونی و دوستش داشته باشی ؟,SAD
دو تا دختره تو خوابگاه دعواشون شده این زده گوشی اونو شکونده اونم زده ناخون های اینو، گوشی شکسته عه گفته پول گوشیمو بده اینم گفته پونصد هزینه ناخون کردم اول اونو بده بعد هزینه گوشیو بخوا😂😂😂,HAPPY
دلم می‌خواد چند روز بدون عذاب وجدان از انجام ندادن کارهام به افسردگیم بپردازم ، ولی این یه چاهی‌عه که هر چی بری پایین سخت تر میای بالا.,SAD
اگه فکر می‌کنی ازت بدم میاد مطمئن باش همینطوره ، اگه خوشم میومد اجازه نمی‌دادم اینطور فکر کنی .,SAD
من از اینکه 《نشد》ناراحت نیستم  از اینکه《چرا هیچوقت واسه من نمیشه 》 ناراحتم.,SAD
تو نمیتونی بگی ذوق کردی وقتی چشات خلافشو میگه,SAD
دلم خرید کلی لباس خوشگل می‌خواد ،ولی موجودی حسابم نمی‌خواد 🧘🏻‍♀️,HAPPY
چقدر این دیالوگ موده :  هیچکس بابت رفتاری که با من کرد عذرخواهی نکرد، فقط منو بخاطر واکنشم سرزنش کردن.,SAD
تا دوباره اسنپ فود برگرده، بیاین اسم‌ش رو به اسنپ طعام تغییر بدیم.🦥,HAPPY
روزا دارن خیلی تند تند می‌گذرن. من اصلاً وقت نمی‌کنم ازشون خاطره بسازم.,SAD
ورودی‌های ۹۸ گه خوردن فارغ‌التحصیل شدن,SAD
تو آسانسور این تپسی‌ایا سلام نمیدن. چه وضعشه,SAD
بچه های تپسی متسفانه خیلیاشون چس بودن🤦‍♂️,SAD
تهران واقعا دیگه غیرقابل تحمل شده.,SAD
جذاب ترین استایلمو زدم و در حال سفرم، به به,HAPPY
دولوپر چپ که راست میزنه چیه؟,NEUTRAL
بدخواهام سنگر بگیرن، دارم داف می‌شم.,HAPPY
دافتر میشی عزیزم اماده باش خونه بمونی,HAPPY
چیزی که خیلی رو مخم میره احساس اعتیاد و وابستگی هست. بنظرم هر دو تاشون باعث ضعیف و آسیب پذیر شدن میشن.,SAD
امیری که کاش لاشی بود,HAPPY
هیچوقت یادم نمیره وقتی حسین فهمید که چه مشکلایی دارم یه نگاه به حسین سروش کرد گفت این وضعش چقدر خرابه😂,HAPPY
با عرض سلام و احترام بخدا خستم و دیگه نمیکشم باتشکر,SAD
میخوام بگم که برای همه یه سال بالایی مثل بهنام و ایدین ارزو میکنم بهترین ادمایین که بعنوان سال بالایی داشتم و همیشه همه جوره کمکم کردن امیدوارم بتونم جبران کنم براشون یه روزی,HAPPY
ایشون مهمان حراسته‌…آخههه شما سرجهازا کی میزبان شدین من نمی‌فهمم.,SAD
 واقعا زیباست🤌🏻,SAD
من ادم جدید تو شریف پلاس میبینم یه حماسه خلق میکنم😂,HAPPY
از بحث ازاد و دولتی حاملم بابا بکشین بیرون هرکی هرجایی هست به خودش ربط داره یادتون رفته هممون بدبختیم و تو ایران داریم زندگی میکنیم؟,SAD
وای بسه چقد بهم هوایی میزنین پاشین برین حرف بزنین باهم یا کلن کاری به کار هم نداشته باشید زشته اینکارا,SAD
امروز یکی از سختترین روزای زندگیمه امیدوارم خوب تموم بشه🕯🕯🕯,HAPPY
اگر یکی احضاریه دادگاه داشته باشه و تو همون روزم پایانترم داشته باشه دانشگاه درسای اون روزشو براش حذف میکنه؟,NEUTRAL
گفتی دارک و سایکو و فریک و افسرده و کصخلی؟,SAD
از حرارت کاربردی حامله ام,SAD
گسسته واقعا زیباست🤌🏻,SAD
وقتی از اکانت دی اکتیویت شده بر میگردم یجور رفتار میکنین انگار وجود ندارم,SAD
رژیم کتو که میگیری،طلبکاری انگار که ارث باباتو خوردن،اره حق خوردن همه چی داری چرا؟چون نون برنج نمیخوری,SAD
رقاص رو آتیش همین واقعا هیچ راه برگشتی نیست,NEUTRAL
اون صحنه ی زیبا که هدیه داش میگفت پذیرش ینی چی رو تا عمر دارم یادم نمیره. همینجوری تو ذهنم داره اکو میشه لامصب,HAPPY
گه نخورعمل کن,SAD
در نهایت بنظرم کاش یه چیزی بود که آدمارو از دست خودشون نجات میداد,SAD
من جدی دیتکتور خلاف دارم عجیبه مث سگ بو میکشم جلو من ناصاف نباشید لطفا,HAPPY
ولی درونگرا بودن سخته ها  یه مدت که با یه برونگرا میگردی میبینی چطور از حقوق اولیه انسانی محروم بودی,SAD
عاخ چقد فوش داده بودم به اینا جدی خجالت,SAD
